Id,PAXCOUNT,SALESCHANNEL,TRIPTYPEDESC,PURCHASELEAD,LENGTHOFSTAY,flight_hour,flight_day,ROUTE,geoNetwork_country,BAGGAGE_CATEGORY,SEAT_CATEGORY,FNB_CATEGORY,INS_FLAG,flightDuration_hour
278,4,Internet,RoundTrip,38,17,4,Sun,AKLKUL,Malaysia,0,0,0,0,8.83
279,1,Mobile,RoundTrip,8,238,5,Fri,AKLKUL,New Zealand,1,1,0,0,8.83
280,1,Internet,RoundTrip,214,23,8,Sun,AKLKUL,New Zealand,1,1,0,0,8.83
281,1,Internet,RoundTrip,14,275,3,Wed,AKLKUL,Singapore,1,0,1,1,8.83
282,2,Internet,RoundTrip,9,84,13,Fri,AKLKUL,Malaysia,1,1,1,0,8.83
283,1,Internet,RoundTrip,70,20,14,Sat,AKLKUL,Malaysia,0,0,0,0,8.83
284,3,Internet,RoundTrip,35,17,3,Sun,AKLKUL,Malaysia,1,0,1,0,8.83
285,4,Internet,RoundTrip,53,42,23,Sat,AKLKUL,New Zealand,1,0,1,0,8.83
286,1,Internet,RoundTrip,77,28,15,Wed,AKLKUL,Malaysia,1,1,0,0,8.83
287,2,Internet,RoundTrip,259,39,21,Thu,AKLKUL,New Zealand,1,0,1,0,8.83
288,1,Internet,RoundTrip,106,27,7,Sun,AKLKUL,Malaysia,0,0,0,0,8.83
289,1,Internet,RoundTrip,194,86,3,Sun,AKLKUL,New Zealand,1,0,1,0,8.83
290,1,Internet,RoundTrip,134,26,15,Wed,AKLKUL,Malaysia,1,0,0,0,8.83
291,1,Internet,RoundTrip,3,36,16,Sun,AKLKUL,Malaysia,0,0,1,1,8.83
292,1,Internet,RoundTrip,149,17,2,Thu,AKLKUL,New Zealand,1,0,1,0,8.83
293,2,Internet,RoundTrip,9,44,8,Fri,AKLKUL,Malaysia,1,0,1,1,8.83
294,1,Internet,RoundTrip,37,95,17,Tue,AKLKUL,Netherlands,1,0,1,0,8.83
295,2,Internet,RoundTrip,183,34,11,Fri,AKLKUL,New Zealand,1,0,1,0,8.83
296,1,Internet,RoundTrip,40,31,5,Fri,AKLKUL,New Zealand,1,1,1,0,8.83
297,1,Internet,RoundTrip,95,83,6,Wed,AKLKUL,New Zealand,0,0,0,1,8.83
298,1,Internet,RoundTrip,135,24,4,Fri,AKLKUL,New Zealand,0,0,0,0,8.83
299,1,Mobile,RoundTrip,15,90,13,Fri,AKLKUL,Germany,1,0,1,0,8.83
300,1,Internet,RoundTrip,222,23,9,Sat,AKLKUL,Malaysia,0,0,1,1,8.83
301,2,Internet,RoundTrip,64,29,12,Mon,AKLKUL,Malaysia,1,0,0,1,8.83
302,1,Internet,RoundTrip,162,19,8,Tue,AKLKUL,New Zealand,1,0,0,0,8.83
303,1,Internet,RoundTrip,22,27,9,Sun,AKLKUL,New Zealand,0,0,1,0,8.83
304,2,Internet,RoundTrip,150,31,8,Sun,AKLKUL,New Zealand,1,0,1,0,8.83
305,1,Internet,RoundTrip,73,27,12,Fri,AKLKUL,New Zealand,0,0,0,0,8.83
306,3,Internet,RoundTrip,133,19,9,Sat,AKLKUL,New Zealand,0,0,0,0,8.83
307,1,Internet,OneWay,24,1,0,Wed,AKLKUL,New Zealand,1,0,0,0,8.83
308,1,Internet,RoundTrip,66,20,14,Sun,AKLKUL,Malaysia,0,1,1,0,8.83
309,3,Internet,RoundTrip,89,22,6,Sat,AKLKUL,Malaysia,1,0,0,0,8.83
310,2,Internet,RoundTrip,105,91,12,Sat,AKLKUL,Malaysia,1,1,1,0,8.83
311,1,Internet,RoundTrip,115,95,9,Thu,AKLKUL,New Zealand,1,0,0,0,8.83
312,1,Internet,RoundTrip,151,39,7,Sun,AKLKUL,New Zealand,1,0,1,0,8.83
313,3,Internet,RoundTrip,349,18,20,Mon,AKLKUL,New Zealand,1,1,0,0,8.83
314,1,Internet,RoundTrip,13,18,9,Fri,AKLKUL,Malaysia,1,0,1,1,8.83
315,2,Internet,RoundTrip,29,20,1,Fri,AKLKUL,New Zealand,0,0,0,0,8.83
316,1,Mobile,RoundTrip,69,28,14,Thu,AKLKUL,Malaysia,1,1,1,0,8.83
317,5,Internet,RoundTrip,206,17,13,Sun,AKLKUL,Malaysia,1,0,0,0,8.83
318,1,Internet,RoundTrip,6,21,3,Fri,AKLKUL,Malaysia,1,0,0,0,8.83
319,2,Mobile,RoundTrip,23,31,4,Mon,AKLKUL,Indonesia,1,0,0,0,8.83
320,1,Internet,RoundTrip,197,19,3,Mon,AKLKUL,New Zealand,0,0,0,1,8.83
321,2,Internet,RoundTrip,368,65,2,Sun,AKLKUL,Malaysia,1,0,1,1,8.83
322,1,Internet,RoundTrip,25,19,6,Fri,AKLKUL,Malaysia,1,1,0,0,8.83
323,1,Internet,RoundTrip,189,33,11,Fri,AKLKUL,Qatar,1,1,1,1,8.83
324,1,Mobile,RoundTrip,123,70,22,Tue,AKLKUL,Malaysia,0,0,0,0,8.83
325,2,Internet,RoundTrip,298,22,7,Tue,AKLKUL,Malaysia,1,0,0,0,8.83
326,1,Internet,RoundTrip,89,24,9,Sun,AKLKUL,New Zealand,1,0,0,0,8.83
327,1,Internet,RoundTrip,241,125,11,Wed,AKLKUL,New Zealand,1,0,1,0,8.83
328,2,Mobile,RoundTrip,195,27,2,Wed,AKLKUL,New Zealand,1,1,1,0,8.83
329,1,Mobile,RoundTrip,84,18,9,Wed,AKLKUL,Malaysia,0,0,0,0,8.83
330,1,Internet,RoundTrip,410,25,13,Sat,AKLKUL,Germany,1,1,0,1,8.83
331,3,Internet,RoundTrip,95,24,8,Tue,AKLKUL,New Zealand,1,1,1,1,8.83
332,1,Internet,RoundTrip,122,54,5,Thu,AKLKUL,Hong Kong,0,0,1,0,8.83
333,2,Internet,RoundTrip,216,26,9,Sun,AKLKUL,New Zealand,0,0,0,0,8.83
334,1,Internet,RoundTrip,89,20,23,Wed,AKLKUL,New Zealand,1,0,0,0,8.83
335,1,Internet,RoundTrip,111,42,7,Mon,AKLKUL,Japan,1,0,0,1,8.83
336,1,Internet,RoundTrip,11,39,7,Sat,AKLKUL,Malaysia,1,0,0,0,8.83
337,3,Internet,RoundTrip,174,17,3,Wed,AKLKUL,New Zealand,1,0,0,0,8.83
338,2,Mobile,RoundTrip,162,18,4,Thu,AKLKUL,Malaysia,0,0,0,1,8.83
339,2,Internet,OneWay,139,1,8,Fri,AKLKUL,New Zealand,1,0,0,0,8.83
340,1,Internet,RoundTrip,19,93,3,Mon,AKLKUL,New Zealand,1,1,1,0,8.83
341,1,Internet,RoundTrip,110,18,15,Thu,AKLKUL,New Zealand,0,0,0,0,8.83
342,2,Internet,RoundTrip,9,54,7,Thu,AKLKUL,Malaysia,1,0,1,1,8.83
343,1,Mobile,RoundTrip,47,28,15,Sun,AKLKUL,Malaysia,1,0,0,0,8.83
344,6,Mobile,RoundTrip,349,21,5,Sun,AKLKUL,Malaysia,1,0,0,0,8.83
345,2,Internet,RoundTrip,109,21,17,Sun,AKLKUL,Malaysia,1,1,1,1,8.83
346,1,Internet,RoundTrip,0,23,5,Tue,AKLKUL,Malaysia,0,0,0,0,8.83
347,4,Internet,RoundTrip,38,21,0,Mon,AKLKUL,Malaysia,1,0,1,0,8.83
348,1,Internet,RoundTrip,58,28,8,Wed,AKLKUL,New Zealand,0,0,1,0,8.83
349,4,Internet,RoundTrip,192,20,6,Sun,AKLKUL,Malaysia,1,0,1,1,8.83
350,4,Mobile,RoundTrip,210,21,4,Sun,AKLKUL,Malaysia,1,0,0,0,8.83
351,2,Internet,RoundTrip,326,22,12,Sun,AKLKUL,Malaysia,0,0,0,1,8.83
352,2,Internet,RoundTrip,13,17,10,Tue,AKLKUL,Malaysia,1,1,1,0,8.83
353,2,Internet,RoundTrip,240,64,14,Wed,AKLKUL,Malaysia,0,1,0,0,8.83
354,1,Internet,RoundTrip,39,21,7,Mon,AKLKUL,New Zealand,0,0,0,0,8.83
355,1,Internet,RoundTrip,23,35,8,Sun,AKLKUL,Indonesia,0,0,0,0,8.83
356,5,Internet,OneWay,198,34,14,Mon,AKLKUL,Hong Kong,1,1,1,0,8.83
357,1,Internet,RoundTrip,75,30,10,Tue,AKLKUL,Thailand,1,0,0,0,8.83
358,1,Internet,RoundTrip,54,20,8,Mon,AKLKUL,New Zealand,1,0,1,0,8.83
359,1,Internet,RoundTrip,32,41,1,Sun,AKLKUL,New Zealand,0,0,0,0,8.83
360,2,Internet,RoundTrip,101,34,17,Thu,AKLKUL,Switzerland,1,0,0,0,8.83
361,2,Internet,RoundTrip,294,49,16,Tue,AKLKUL,Japan,1,0,0,0,8.83
362,1,Internet,RoundTrip,304,59,0,Wed,AKLKUL,New Zealand,1,0,1,0,8.83
363,3,Internet,RoundTrip,32,23,15,Wed,AKLKUL,Malaysia,1,0,0,1,8.83
364,2,Mobile,RoundTrip,160,24,22,Wed,AKLKUL,New Zealand,1,0,0,0,8.83
365,3,Internet,RoundTrip,363,18,2,Mon,AKLKUL,Malaysia,1,1,1,0,8.83
366,1,Internet,RoundTrip,214,31,9,Sun,AKLKUL,Malaysia,1,0,0,0,8.83
367,1,Internet,RoundTrip,162,18,11,Tue,AKLKUL,Malaysia,1,0,0,1,8.83
368,5,Internet,RoundTrip,97,21,10,Wed,AKLKUL,Malaysia,1,1,0,1,8.83
369,2,Internet,RoundTrip,71,30,6,Mon,AKLKUL,New Zealand,1,1,0,1,8.83
370,2,Internet,RoundTrip,231,17,15,Tue,AKLKUL,Malaysia,1,1,1,0,8.83
371,2,Internet,RoundTrip,163,35,12,Fri,AKLKUL,Malaysia,1,0,1,1,8.83
372,1,Internet,RoundTrip,62,21,3,Thu,AKLKUL,Malaysia,1,1,0,0,8.83
373,1,Internet,RoundTrip,1,18,5,Tue,AKLKUL,New Zealand,1,0,0,0,8.83
374,1,Internet,RoundTrip,314,19,8,Wed,AKLKUL,New Zealand,0,1,0,0,8.83
375,2,Internet,RoundTrip,178,69,9,Fri,AKLKUL,Malaysia,1,0,0,0,8.83
376,1,Internet,RoundTrip,253,107,10,Wed,AKLKUL,New Zealand,0,0,0,0,8.83
377,2,Internet,RoundTrip,81,43,6,Thu,AKLKUL,New Zealand,1,0,1,0,8.83
378,1,Internet,RoundTrip,30,85,15,Fri,AKLKUL,Malaysia,1,0,0,1,8.83
379,1,Internet,RoundTrip,120,20,12,Fri,AKLKUL,New Zealand,1,0,1,0,8.83
380,1,Internet,RoundTrip,25,19,3,Wed,AKLKUL,Malaysia,1,0,1,0,8.83
381,1,Internet,RoundTrip,62,30,7,Thu,AKLKUL,Malaysia,1,0,1,0,8.83
382,1,Internet,RoundTrip,58,17,6,Wed,AKLKUL,New Zealand,1,1,0,0,8.83
383,4,Internet,RoundTrip,268,18,13,Tue,AKLKUL,Philippines,1,0,1,0,8.83
384,2,Internet,RoundTrip,199,27,8,Fri,AKLKUL,New Zealand,1,0,0,0,8.83
385,5,Internet,RoundTrip,206,17,13,Sun,AKLKUL,Malaysia,1,0,0,0,8.83
386,2,Internet,RoundTrip,159,29,21,Sun,AKLKUL,New Zealand,1,1,1,0,8.83
387,1,Internet,RoundTrip,171,35,8,Wed,AKLKUL,New Zealand,1,0,1,0,8.83
388,1,Internet,RoundTrip,6,18,6,Tue,AKLKUL,Malaysia,1,0,1,1,8.83
389,1,Internet,RoundTrip,269,29,9,Sun,AKLKUL,New Zealand,1,0,0,0,8.83
390,1,Internet,RoundTrip,13,22,17,Sat,AKLKUL,United Kingdom,1,0,1,0,8.83
391,1,Internet,RoundTrip,301,121,15,Sun,AKLKUL,Malaysia,0,1,0,0,8.83
392,1,Internet,RoundTrip,301,34,0,Sat,AKLKUL,New Zealand,1,0,0,0,8.83
393,1,Internet,RoundTrip,72,26,13,Wed,AKLKUL,Malaysia,1,0,1,0,8.83
394,2,Internet,RoundTrip,224,18,16,Tue,AKLKUL,Malaysia,1,0,1,0,8.83
395,3,Internet,RoundTrip,269,17,1,Fri,AKLKUL,Malaysia,1,1,1,0,8.83
396,2,Internet,RoundTrip,246,24,4,Sat,AKLKUL,Malaysia,0,0,0,0,8.83
397,1,Mobile,RoundTrip,44,19,7,Sun,AKLKUL,Malaysia,1,0,0,0,8.83
398,1,Mobile,RoundTrip,32,60,2,Wed,AKLKUL,Malaysia,1,0,0,0,8.83
399,2,Internet,RoundTrip,198,20,5,Mon,AKLKUL,Malaysia,1,0,0,0,8.83
400,2,Internet,RoundTrip,94,22,15,Fri,AKLKUL,Malaysia,1,0,1,0,8.83
401,1,Internet,RoundTrip,265,59,10,Tue,AKLKUL,New Zealand,1,0,0,0,8.83
402,2,Internet,RoundTrip,229,20,7,Thu,AKLKUL,New Zealand,1,0,1,0,8.83
403,2,Internet,RoundTrip,282,18,16,Sat,AKLKUL,Malaysia,1,1,0,0,8.83
404,1,Internet,RoundTrip,32,48,12,Mon,AKLKUL,Sri Lanka,0,0,0,0,8.83
405,2,Internet,RoundTrip,113,47,17,Sat,AKLKUL,Malaysia,1,1,1,0,8.83
406,1,Mobile,RoundTrip,96,20,3,Tue,AKLKUL,New Zealand,1,1,1,0,8.83
407,1,Internet,RoundTrip,66,203,7,Wed,AKLKUL,Malaysia,0,0,0,1,8.83
408,1,Internet,RoundTrip,49,40,17,Fri,AKLKUL,Malaysia,0,0,0,0,8.83
409,1,Internet,RoundTrip,3,49,11,Tue,AKLKUL,New Zealand,1,1,1,0,8.83
410,2,Internet,RoundTrip,254,30,8,Fri,AKLKUL,New Zealand,1,0,0,0,8.83
411,1,Internet,RoundTrip,192,61,3,Mon,AKLKUL,New Zealand,0,1,1,0,8.83
412,1,Internet,RoundTrip,186,19,15,Sun,AKLKUL,Malaysia,0,0,0,1,8.83
413,2,Internet,RoundTrip,296,37,6,Sat,AKLKUL,New Zealand,1,0,1,0,8.83
414,2,Internet,RoundTrip,74,31,7,Wed,AKLKUL,Malaysia,1,1,0,0,8.83
415,1,Internet,RoundTrip,283,56,9,Mon,AKLKUL,New Zealand,1,0,0,0,8.83
416,1,Internet,RoundTrip,29,48,12,Fri,AKLKUL,Malaysia,1,0,0,0,8.83
417,1,Internet,RoundTrip,8,188,6,Sun,AKLKUL,New Zealand,1,1,0,0,8.83
418,1,Mobile,RoundTrip,55,20,7,Sat,AKLKUL,Malaysia,1,1,1,0,8.83
419,1,Internet,RoundTrip,231,89,11,Sun,AKLKUL,Malaysia,0,0,1,0,8.83
420,2,Internet,RoundTrip,250,30,12,Wed,AKLKUL,Singapore,1,1,1,1,8.83
421,2,Internet,RoundTrip,132,19,8,Mon,AKLKUL,New Zealand,1,0,0,0,8.83
422,1,Internet,RoundTrip,123,78,15,Fri,AKLKUL,Germany,1,0,0,0,8.83
423,2,Internet,RoundTrip,54,209,12,Wed,AKLKUL,Malaysia,1,0,0,0,8.83
424,2,Internet,RoundTrip,156,22,8,Wed,AKLKUL,Malaysia,1,0,0,0,8.83
425,1,Internet,RoundTrip,26,126,7,Tue,AKLKUL,Japan,1,0,0,0,8.83
426,1,Internet,RoundTrip,285,20,14,Wed,AKLKUL,Malaysia,1,1,0,1,8.83
427,5,Internet,RoundTrip,343,43,4,Thu,AKLKUL,New Zealand,1,0,0,0,8.83
428,1,Internet,RoundTrip,218,27,6,Mon,AKLKUL,Malaysia,0,0,1,0,8.83
429,2,Internet,RoundTrip,347,21,4,Mon,AKLKUL,New Zealand,1,0,0,0,8.83
430,1,Internet,RoundTrip,363,31,16,Sun,AKLKUL,Malaysia,1,0,1,0,8.83
431,4,Internet,RoundTrip,346,35,9,Wed,AKLKUL,New Zealand,1,1,0,0,8.83
432,1,Internet,RoundTrip,61,41,16,Sun,AKLKUL,Malaysia,1,0,0,0,8.83
433,1,Internet,RoundTrip,87,23,8,Tue,AKLKUL,New Zealand,0,1,1,0,8.83
434,1,Internet,RoundTrip,352,20,1,Sun,AKLKUL,Malaysia,1,1,1,0,8.83
435,1,Internet,RoundTrip,77,35,7,Mon,AKLKUL,Malaysia,0,0,1,0,8.83
436,2,Internet,RoundTrip,255,33,10,Sat,AKLKUL,Malaysia,1,0,0,0,8.83
437,2,Internet,RoundTrip,139,21,17,Wed,AKLKUL,France,0,0,0,1,8.83
438,1,Internet,RoundTrip,280,80,8,Mon,AKLKUL,Malaysia,1,0,0,0,8.83
439,2,Internet,RoundTrip,123,29,21,Thu,AKLKUL,New Zealand,0,0,0,0,8.83
440,1,Internet,RoundTrip,11,30,5,Mon,AKLKUL,Malaysia,0,0,0,0,8.83
441,6,Internet,RoundTrip,23,17,12,Tue,AKLKUL,New Zealand,1,0,0,0,8.83
442,1,Internet,RoundTrip,269,20,6,Tue,AKLKUL,Malaysia,1,0,0,0,8.83
443,1,Internet,RoundTrip,14,200,19,Fri,AKLKUL,New Zealand,1,0,0,0,8.83
444,1,Internet,RoundTrip,267,91,7,Tue,AKLKUL,New Zealand,1,0,0,0,8.83
445,1,Internet,RoundTrip,213,28,20,Tue,AKLKUL,Germany,1,0,0,0,8.83
446,1,Internet,RoundTrip,237,21,5,Wed,AKLKUL,United Kingdom,0,0,0,1,8.83
447,1,Internet,RoundTrip,191,17,14,Wed,AKLKUL,Croatia,0,0,0,0,8.83
448,1,Internet,RoundTrip,10,61,9,Fri,AKLKUL,Malaysia,1,0,1,0,8.83
449,1,Internet,RoundTrip,244,30,3,Wed,AKLKUL,Malaysia,1,0,1,1,8.83
450,2,Internet,RoundTrip,224,18,15,Sun,AKLKUL,Germany,0,0,0,0,8.83
451,3,Internet,RoundTrip,109,20,4,Tue,AKLKUL,Singapore,1,0,1,0,8.83
452,2,Internet,RoundTrip,265,37,10,Thu,AKLKUL,New Zealand,1,0,0,0,8.83
453,2,Internet,RoundTrip,75,21,9,Sat,AKLKUL,Malaysia,0,0,0,1,8.83
454,1,Internet,RoundTrip,119,21,22,Sun,AKLKUL,Malaysia,0,1,0,0,8.83
455,1,Internet,RoundTrip,50,17,10,Wed,AKLKUL,Malaysia,1,1,1,1,8.83
456,1,Internet,RoundTrip,130,28,22,Tue,AKLKUL,New Zealand,1,1,1,0,8.83
457,1,Internet,RoundTrip,30,85,15,Fri,AKLKUL,Malaysia,1,0,0,1,8.83
458,1,Internet,RoundTrip,153,20,13,Wed,AKLKUL,Philippines,0,0,0,0,8.83
459,2,Internet,RoundTrip,74,22,13,Wed,AKLKUL,Malaysia,1,1,1,0,8.83
460,1,Internet,RoundTrip,27,62,13,Tue,AKLKUL,Malaysia,1,0,1,0,8.83
461,1,Mobile,RoundTrip,121,19,10,Tue,AKLKUL,Malaysia,1,0,0,1,8.83
462,1,Internet,RoundTrip,18,27,5,Wed,AKLKUL,New Zealand,1,1,1,0,8.83
463,1,Internet,RoundTrip,293,44,2,Wed,AKLKUL,Malaysia,0,0,0,0,8.83
464,1,Internet,RoundTrip,207,78,15,Fri,AKLKUL,Malaysia,1,1,1,0,8.83
465,1,Mobile,RoundTrip,280,35,2,Sun,AKLKUL,Malaysia,1,1,1,1,8.83
466,2,Internet,RoundTrip,82,18,11,Tue,AKLKUL,New Zealand,0,0,1,0,8.83
467,1,Internet,RoundTrip,86,29,3,Fri,AKLKUL,Malaysia,0,0,0,0,8.83
468,1,Internet,RoundTrip,252,25,9,Tue,AKLKUL,Malaysia,0,0,0,1,8.83
469,1,Internet,RoundTrip,40,17,20,Fri,AKLKUL,United Kingdom,1,0,1,0,8.83
470,5,Internet,RoundTrip,81,17,14,Thu,AKLKUL,Malaysia,1,1,1,0,8.83
471,1,Internet,RoundTrip,11,30,6,Tue,AKLKUL,New Zealand,1,0,0,0,8.83
472,1,Internet,RoundTrip,254,60,20,Tue,AKLKUL,United Kingdom,0,0,0,0,8.83
473,1,Internet,RoundTrip,60,18,9,Mon,AKLKUL,Malaysia,1,0,1,1,8.83
474,2,Internet,RoundTrip,8,25,6,Sat,AKLKUL,Malaysia,1,0,0,0,8.83
475,1,Internet,RoundTrip,7,68,5,Mon,AKLKUL,Malaysia,1,0,1,0,8.83
476,3,Internet,RoundTrip,92,34,11,Mon,AKLKUL,New Zealand,1,0,0,0,8.83
477,1,Internet,RoundTrip,77,31,1,Wed,AKLKUL,New Zealand,1,0,0,0,8.83
478,2,Internet,RoundTrip,358,27,7,Sat,AKLKUL,New Zealand,1,0,1,0,8.83
479,1,Internet,RoundTrip,42,17,11,Sat,AKLKUL,New Zealand,0,0,1,0,8.83
480,5,Internet,RoundTrip,301,34,10,Sun,AKLKUL,New Zealand,1,0,0,0,8.83
481,1,Mobile,RoundTrip,269,20,6,Sun,AKLKUL,Malaysia,0,0,0,0,8.83
482,1,Internet,RoundTrip,161,56,10,Fri,AKLKUL,New Zealand,1,0,1,0,8.83
483,2,Internet,RoundTrip,182,31,6,Mon,AKLKUL,New Zealand,1,0,1,0,8.83
484,1,Internet,RoundTrip,27,20,8,Sat,AKLKUL,Malaysia,1,1,0,0,8.83
485,4,Mobile,RoundTrip,292,22,5,Wed,AKLKUL,Malaysia,1,0,1,0,8.83
486,2,Internet,RoundTrip,35,255,1,Wed,AKLKUL,New Zealand,1,0,0,1,8.83
487,2,Internet,RoundTrip,95,26,7,Fri,AKLKUL,New Zealand,1,0,1,0,8.83
488,1,Internet,RoundTrip,34,28,8,Sat,AKLKUL,Malaysia,1,0,0,0,8.83
489,2,Internet,RoundTrip,229,23,23,Wed,AKLKUL,South Korea,0,0,0,0,8.83
490,2,Internet,RoundTrip,73,17,15,Sun,AKLKUL,Malaysia,1,0,0,1,8.83
491,1,Internet,RoundTrip,159,20,15,Sun,AKLKUL,Malaysia,1,0,0,0,8.83
492,1,Internet,RoundTrip,83,56,4,Tue,AKLKUL,New Zealand,1,0,1,0,8.83
493,2,Internet,RoundTrip,363,18,0,Sun,AKLKUL,Malaysia,1,0,0,0,8.83
494,1,Internet,RoundTrip,56,21,13,Mon,AKLKUL,New Zealand,0,0,0,0,8.83
495,1,Internet,RoundTrip,41,41,15,Mon,AKLKUL,Malaysia,1,1,0,0,8.83
496,2,Internet,RoundTrip,40,63,9,Mon,AKLKUL,New Zealand,1,0,1,0,8.83
497,1,Internet,RoundTrip,5,28,9,Mon,AKLKUL,New Zealand,1,0,1,1,8.83
498,2,Mobile,RoundTrip,79,37,11,Sun,AKLKUL,Malaysia,1,0,1,0,8.83
499,1,Mobile,RoundTrip,94,64,9,Sun,AKLKUL,Malaysia,1,1,0,0,8.83
500,1,Internet,RoundTrip,282,26,1,Sun,AKLKUL,New Zealand,1,0,1,0,8.83
501,2,Internet,RoundTrip,9,41,11,Mon,AKLKUL,Malaysia,1,0,0,1,8.83
502,1,Internet,RoundTrip,28,17,23,Fri,AKLKUL,United Kingdom,1,0,0,0,8.83
503,1,Internet,RoundTrip,61,83,2,Wed,AKLKUL,Malaysia,1,1,1,1,8.83
504,1,Internet,RoundTrip,82,21,0,Tue,AKLKUL,New Zealand,0,0,0,0,8.83
505,3,Internet,RoundTrip,122,19,13,Mon,AKLKUL,Malaysia,1,1,0,0,8.83
506,2,Internet,RoundTrip,203,28,11,Fri,AKLKUL,New Zealand,1,0,1,0,8.83
507,2,Internet,RoundTrip,321,80,2,Thu,AKLKUL,New Zealand,1,0,0,0,8.83
508,3,Internet,RoundTrip,259,21,9,Sat,AKLKUL,New Zealand,1,0,1,0,8.83
509,7,Internet,RoundTrip,321,17,1,Tue,AKLKUL,Malaysia,1,0,1,0,8.83
510,1,Internet,RoundTrip,83,92,6,Sun,AKLKUL,New Zealand,1,0,0,0,8.83
511,2,Internet,RoundTrip,46,46,10,Mon,AKLKUL,New Zealand,1,0,1,0,8.83
512,1,Internet,RoundTrip,107,18,1,Thu,AKLKUL,United States,0,0,0,0,8.83
513,2,Internet,RoundTrip,186,20,17,Sat,AKLKUL,Malaysia,1,1,1,1,8.83
514,3,Internet,RoundTrip,109,20,4,Tue,AKLKUL,Singapore,1,0,1,0,8.83
515,1,Internet,RoundTrip,298,118,17,Sun,AKLKUL,United Kingdom,0,0,0,0,8.83
516,2,Internet,RoundTrip,133,19,17,Wed,AKLKUL,Malaysia,1,0,1,0,8.83
517,1,Internet,RoundTrip,16,30,6,Sat,AKLKUL,Malaysia,1,0,1,0,8.83
518,1,Internet,RoundTrip,58,21,4,Sat,AKLKUL,Malaysia,1,0,0,0,8.83
519,1,Internet,RoundTrip,286,21,6,Sat,AKLKUL,Malaysia,1,0,0,0,8.83
520,2,Internet,RoundTrip,349,17,17,Sun,AKLKUL,Malaysia,1,0,1,0,8.83
521,1,Internet,RoundTrip,97,23,6,Sun,AKLKUL,Malaysia,1,0,1,1,8.83
522,4,Internet,RoundTrip,393,17,23,Mon,AKLKUL,New Zealand,1,0,1,0,8.83
523,1,Internet,RoundTrip,17,79,7,Thu,AKLKUL,Malaysia,1,0,1,1,8.83
524,1,Internet,RoundTrip,58,21,9,Tue,AKLKUL,New Zealand,1,0,0,1,8.83
525,1,Mobile,RoundTrip,225,107,5,Mon,AKLKUL,New Zealand,1,1,0,0,8.83
526,1,Internet,RoundTrip,125,181,13,Mon,AKLKUL,Malaysia,1,1,0,1,8.83
527,1,Internet,RoundTrip,7,20,5,Mon,AKLKUL,Malaysia,1,0,0,1,8.83
528,3,Internet,RoundTrip,222,17,2,Wed,AKLKUL,Malaysia,1,1,0,0,8.83
529,2,Internet,RoundTrip,17,90,7,Wed,AKLKUL,New Zealand,1,0,1,0,8.83
530,1,Internet,RoundTrip,337,26,1,Mon,AKLKUL,France,0,0,1,0,8.83
531,2,Internet,RoundTrip,408,22,13,Wed,AKLKUL,Vietnam,0,0,0,0,8.83
532,1,Internet,RoundTrip,35,21,7,Mon,AKLKUL,New Zealand,1,0,1,0,8.83
533,2,Internet,RoundTrip,162,18,8,Fri,AKLKUL,Malaysia,1,1,1,0,8.83
534,2,Mobile,RoundTrip,52,28,14,Wed,AKLKUL,Malaysia,1,1,1,0,8.83
535,2,Internet,RoundTrip,329,25,15,Sat,AKLKUL,United States,1,1,1,1,8.83
536,2,Internet,RoundTrip,64,20,17,Fri,AKLKUL,New Zealand,1,0,0,0,8.83
537,1,Internet,RoundTrip,32,18,10,Thu,AKLKUL,New Zealand,1,0,0,1,8.83
538,1,Internet,RoundTrip,46,23,9,Fri,AKLKUL,Malaysia,1,0,0,0,8.83
539,2,Internet,RoundTrip,89,21,14,Wed,AKLKUL,Malaysia,1,0,1,0,8.83
540,1,Internet,RoundTrip,125,181,13,Mon,AKLKUL,Malaysia,1,1,0,1,8.83
541,3,Internet,RoundTrip,71,18,8,Tue,AKLKUL,New Zealand,1,0,1,1,8.83
542,1,Mobile,RoundTrip,174,29,6,Fri,AKLKUL,New Zealand,1,0,1,0,8.83
543,2,Internet,RoundTrip,66,18,4,Tue,AKLKUL,Malaysia,0,0,1,1,8.83
544,1,Mobile,RoundTrip,94,92,8,Sun,AKLKUL,Malaysia,1,0,0,0,8.83
545,2,Internet,RoundTrip,42,21,9,Sun,AKLKUL,Laos,0,0,0,0,8.83
546,5,Internet,RoundTrip,145,47,11,Wed,AKLKUL,Malaysia,1,0,1,0,8.83
547,1,Internet,OneWay,27,1,7,Tue,AKLKUL,New Zealand,1,0,0,0,8.83
548,9,Internet,RoundTrip,164,17,7,Fri,AKLKUL,Malaysia,1,0,0,0,8.83
549,2,Internet,RoundTrip,235,25,0,Sun,AKLKUL,New Zealand,1,0,0,0,8.83
550,1,Mobile,RoundTrip,34,76,1,Sat,AKLKUL,New Zealand,1,0,0,0,8.83
551,2,Mobile,RoundTrip,74,19,9,Sat,AKLKUL,Malaysia,0,0,0,0,8.83
552,4,Mobile,RoundTrip,74,27,9,Wed,AKLKUL,Malaysia,1,0,1,0,8.83
553,1,Internet,RoundTrip,3,92,6,Mon,AKLKUL,New Zealand,1,0,0,0,8.83
554,2,Internet,RoundTrip,203,22,2,Fri,AKLKUL,New Zealand,1,0,1,0,8.83
